20
C	D	30	52	6600	25	H	L	-0.0004	-0.0012
B	D	44	54	3800	96	L	H	-0.0052	-0.4787
D	C	15	29	4100	50	H	L	-0.0004	-0.0012
D	B	36	46	9200	65	L	H	-0.0052	-0.4787
A	D	40	61	3400	33	L	H	-0.0052	-0.4787
A	D	38	58	2600	30	L	H	-0.0052	-0.4787
D	C	2	27	2800	44	L	H	-0.0052	-0.4787
C	B	28	47	2900	20	H	H	-0.0051	-0.4339
B	A	42	62	8800	30	H	L	-0.0004	-0.0012
C	B	15	37	2000	39	L	L	-0.0002	-0.0023
B	A	18	45	8300	70	H	L	-0.0004	-0.0012
C	A	39	57	3800	50	H	H	-0.0051	-0.4339
C	D	5	23	2400	70	H	H	-0.0051	-0.4339
B	D	11	25	5500	47	L	H	-0.0052	-0.4787
C	A	40	59	3800	25	L	H	-0.0052	-0.4787
B	D	4	51	6100	65	L	L	-0.0002	-0.0023
A	B	28	46	3900	41	L	H	-0.0052	-0.4787
D	B	18	29	4400	43	L	L	-0.0002	-0.0023
D	A	48	60	7100	75	L	L	-0.0002	-0.0023
C	D	40	46	5000	36	L	H	-0.0052	-0.4787
