20
D	C	21	36	6300	53	H	L	-0.0004	-0.0012
D	C	2	52	9100	37	L	H	-0.0052	-0.4787
C	A	9	25	4100	32	H	L	-0.0004	-0.0012
B	C	46	52	5100	49	L	H	-0.0052	-0.4787
A	B	6	49	4900	99	L	L	-0.0002	-0.0023
C	B	44	56	5500	87	L	L	-0.0002	-0.0023
B	A	25	57	4000	34	L	H	-0.0052	-0.4787
A	D	7	19	2200	43	L	L	-0.0002	-0.0023
A	D	2	41	7900	78	H	L	-0.0004	-0.0012
D	A	44	62	4600	75	H	L	-0.0004	-0.0012
A	C	38	45	7300	87	L	H	-0.0052	-0.4787
A	C	31	48	2200	86	L	L	-0.0002	-0.0023
A	C	24	48	6700	59	H	H	-0.0051	-0.4339
D	A	7	32	4500	22	L	L	-0.0002	-0.0023
A	B	41	62	7900	46	L	L	-0.0002	-0.0023
A	D	19	26	6700	59	L	L	-0.0002	-0.0023
A	D	32	44	3400	93	H	L	-0.0004	-0.0012
D	A	23	54	3500	52	H	H	-0.0051	-0.4339
A	C	22	53	4700	33	H	H	-0.0051	-0.4339
D	A	47	60	5700	65	L	L	-0.0002	-0.0023
