20
D	C	47	59	8200	57	H	L	-0.0004	-0.0012
B	D	39	53	9000	74	L	H	-0.0052	-0.4787
A	C	47	62	3200	29	H	L	-0.0004	-0.0012
B	D	5	62	3100	24	H	H	-0.0051	-0.4339
C	B	15	42	7600	42	L	H	-0.0052	-0.4787
A	D	35	54	3200	62	L	H	-0.0052	-0.4787
C	A	11	46	5000	71	L	L	-0.0002	-0.0023
C	D	47	55	7900	76	L	H	-0.0052	-0.4787
D	C	12	43	8500	26	H	L	-0.0004	-0.0012
D	B	46	58	8000	66	L	L	-0.0002	-0.0023
C	D	48	55	4800	88	L	H	-0.0052	-0.4787
D	C	25	31	6000	79	L	H	-0.0052	-0.4787
D	C	12	24	2200	71	L	L	-0.0002	-0.0023
D	A	7	37	9100	45	H	L	-0.0004	-0.0012
B	D	40	50	2100	98	L	H	-0.0052	-0.4787
D	B	33	57	4200	79	L	H	-0.0052	-0.4787
A	B	1	38	8800	28	L	L	-0.0002	-0.0023
D	C	22	57	5400	84	H	L	-0.0004	-0.0012
A	C	23	40	7100	52	L	H	-0.0052	-0.4787
B	A	11	48	6800	79	L	H	-0.0052	-0.4787
