20
A	C	42	49	4100	49	H	H	-0.0051	-0.4339
A	C	22	29	5200	76	H	H	-0.0051	-0.4339
D	C	40	58	3600	77	H	H	-0.0051	-0.4339
B	C	18	39	5500	33	L	L	-0.0002	-0.0023
C	B	33	60	8700	77	H	L	-0.0004	-0.0012
D	B	15	29	8900	54	L	H	-0.0052	-0.4787
D	A	43	55	6300	74	L	L	-0.0002	-0.0023
C	A	17	29	8800	24	H	H	-0.0051	-0.4339
D	C	16	53	5500	94	L	H	-0.0052	-0.4787
A	B	14	20	8000	75	H	L	-0.0004	-0.0012
B	D	30	39	2100	29	H	L	-0.0004	-0.0012
B	C	18	52	5100	44	H	L	-0.0004	-0.0012
D	C	26	52	7800	37	H	L	-0.0004	-0.0012
B	A	13	26	5100	35	H	H	-0.0051	-0.4339
D	C	45	57	4800	66	L	H	-0.0052	-0.4787
C	D	4	51	7600	54	L	H	-0.0052	-0.4787
A	C	43	49	3700	37	H	L	-0.0004	-0.0012
A	C	28	51	4800	88	L	H	-0.0052	-0.4787
A	D	36	50	4500	73	H	H	-0.0051	-0.4339
A	D	31	59	4200	61	L	H	-0.0052	-0.4787
