20
B	A	23	44	3900	99	L	H	-0.0052	-0.4787
C	B	4	38	5000	44	H	L	-0.0004	-0.0012
D	A	34	51	8300	74	H	H	-0.0051	-0.4339
C	D	14	47	2200	32	L	H	-0.0052	-0.4787
D	B	14	53	3900	52	H	L	-0.0004	-0.0012
D	B	13	48	5100	74	H	L	-0.0004	-0.0012
D	A	2	54	5900	98	H	H	-0.0051	-0.4339
D	B	48	61	2200	47	H	L	-0.0004	-0.0012
B	A	24	44	2200	26	L	H	-0.0052	-0.4787
B	C	16	45	6600	98	L	L	-0.0002	-0.0023
B	C	3	34	4200	21	L	L	-0.0002	-0.0023
D	A	15	61	7000	62	L	H	-0.0052	-0.4787
B	D	41	62	7500	63	H	L	-0.0004	-0.0012
B	D	39	45	5500	21	H	L	-0.0004	-0.0012
D	C	11	33	7400	23	H	H	-0.0051	-0.4339
A	B	17	41	8600	73	H	H	-0.0051	-0.4339
C	B	9	56	4100	74	H	H	-0.0051	-0.4339
D	A	31	41	3000	56	L	L	-0.0002	-0.0023
A	D	27	36	7500	40	L	L	-0.0002	-0.0023
D	C	30	54	5400	80	H	L	-0.0004	-0.0012
