20
A	D	21	51	5400	55	L	L	-0.0002	-0.0023
A	B	35	55	8100	59	L	L	-0.0002	-0.0023
D	B	47	59	6600	95	H	H	-0.0051	-0.4339
D	B	12	43	3900	86	H	H	-0.0051	-0.4339
A	B	37	58	4800	66	H	H	-0.0051	-0.4339
B	C	23	38	6000	59	H	L	-0.0004	-0.0012
B	A	15	61	3500	31	L	H	-0.0052	-0.4787
C	D	3	54	4900	50	L	H	-0.0052	-0.4787
C	A	45	58	6600	73	H	H	-0.0051	-0.4339
B	A	44	55	8300	73	L	H	-0.0052	-0.4787
A	C	26	38	9600	93	L	L	-0.0002	-0.0023
D	B	40	53	4900	59	L	H	-0.0052	-0.4787
C	B	25	32	8400	97	H	H	-0.0051	-0.4339
D	B	11	57	4200	38	H	H	-0.0051	-0.4339
C	A	7	40	9300	94	H	L	-0.0004	-0.0012
C	B	6	47	6200	72	L	L	-0.0002	-0.0023
C	D	43	58	6700	41	L	H	-0.0052	-0.4787
A	B	15	21	7600	66	H	L	-0.0004	-0.0012
D	A	17	62	8300	84	L	H	-0.0052	-0.4787
D	A	26	44	3000	63	L	L	-0.0002	-0.0023
