20
D	A	25	46	3800	24	L	H	-0.0052	-0.4787
B	D	35	58	5200	97	H	H	-0.0051	-0.4339
D	B	15	22	2000	40	L	L	-0.0002	-0.0023
B	A	10	27	9100	96	L	H	-0.0052	-0.4787
C	B	48	60	7600	49	L	H	-0.0052	-0.4787
D	A	32	43	9600	42	L	L	-0.0002	-0.0023
B	A	28	44	2900	60	L	H	-0.0052	-0.4787
D	C	23	41	2400	32	L	H	-0.0052	-0.4787
D	A	33	48	9800	31	H	L	-0.0004	-0.0012
C	A	7	28	4700	82	L	H	-0.0052	-0.4787
A	D	47	58	3800	73	H	L	-0.0004	-0.0012
D	B	1	15	9500	38	H	L	-0.0004	-0.0012
D	C	33	46	2700	75	H	L	-0.0004	-0.0012
B	A	34	57	8100	87	H	H	-0.0051	-0.4339
A	B	27	36	7000	56	L	H	-0.0052	-0.4787
D	A	38	53	6800	66	H	H	-0.0051	-0.4339
C	D	43	58	6700	75	L	L	-0.0002	-0.0023
C	A	4	50	5800	41	L	H	-0.0052	-0.4787
D	A	28	34	9100	94	L	H	-0.0052	-0.4787
A	B	25	45	3400	95	L	H	-0.0052	-0.4787
