20
A	B	22	40	4200	80	L	H	-0.0052	-0.4787
D	C	41	48	8800	64	H	H	-0.0051	-0.4339
B	A	28	57	9200	81	L	L	-0.0002	-0.0023
C	D	16	58	6600	92	H	L	-0.0004	-0.0012
B	C	47	56	5300	31	H	H	-0.0051	-0.4339
C	D	16	25	9400	83	L	H	-0.0052	-0.4787
A	B	18	30	3800	93	L	H	-0.0052	-0.4787
C	D	33	59	9900	97	H	L	-0.0004	-0.0012
C	D	36	44	5100	88	H	H	-0.0051	-0.4339
C	D	44	58	4600	68	H	L	-0.0004	-0.0012
A	C	15	55	5400	86	H	H	-0.0051	-0.4339
D	C	30	41	6000	70	L	H	-0.0052	-0.4787
A	D	2	36	5400	41	L	H	-0.0052	-0.4787
D	B	20	41	2900	87	L	H	-0.0052	-0.4787
C	D	4	11	9300	42	L	H	-0.0052	-0.4787
B	D	25	42	9000	94	H	H	-0.0051	-0.4339
B	A	43	50	3500	28	L	L	-0.0002	-0.0023
C	A	19	36	2500	26	L	H	-0.0052	-0.4787
C	A	4	42	9800	84	H	L	-0.0004	-0.0012
B	D	20	44	2300	31	H	H	-0.0051	-0.4339
